flow,occupy,speed
262.0,0.0738,63.0
247.0,0.066,64.4
282.0,0.0774,64.7
274.0,0.0774,63.5
297.0,0.0899,61.1
270.0,0.0723,63.4
218.0,0.0619,62.8
275.0,0.0783,62.5
235.0,0.0709,60.5
200.0,0.0549,62.2
215.0,0.0614,61.8
247.0,0.0746,60.4
272.0,0.0781,60.5
263.0,0.0723,61.9
235.0,0.0636,63.8
279.0,0.0777,63.6
232.0,0.0669,62.2
267.0,0.0715,63.9
230.0,0.066,62.7
149.0,0.043,62.2
209.0,0.0604,61.9
188.0,0.0519,62.8
138.0,0.0375,64.5
188.0,0.0533,64.6
192.0,0.0507,66.3
178.0,0.0779,61.6
186.0,0.0496,64.4
172.0,0.0481,65.4
152.0,0.0437,64.9
157.0,0.0449,64.2
149.0,0.0412,64.7
132.0,0.0349,66.9
141.0,0.0399,65.0
133.0,0.0344,67.7
155.0,0.040999999999999995,67.3
147.0,0.0367,69.2
121.0,0.0306,70.1
105.0,0.0318,64.7
125.0,0.0329,66.8
125.0,0.0344,66.2
145.0,0.0369,67.9
116.0,0.0322,66.4
114.0,0.0311,66.0
132.0,0.0326,68.5
113.0,0.0289,68.7
122.0,0.0309,69.3
112.0,0.0271,70.9
79.0,0.022000000000000002,67.0
137.0,0.0355,67.8
126.0,0.0306,69.7
106.0,0.031,65.3
135.0,0.0364,65.6
129.0,0.0325,67.3
93.0,0.0255,66.1
128.0,0.0331,68.4
106.0,0.0277,67.3
83.0,0.0228,66.6
112.0,0.0273,68.7
83.0,0.057999999999999996,60.4
79.0,0.0211,61.3
119.0,0.0285,67.1
76.0,0.0204,66.2
85.0,0.0209,67.6
75.0,0.0212,66.3
95.0,0.0253,67.6
138.0,0.0306,73.2
85.0,0.0218,70.2
92.0,0.0207,71.1
126.0,0.0278,74.4
104.0,0.0243,74.5
84.0,0.02,71.1
83.0,0.0194,69.6
55.0,0.013999999999999999,68.3
51.0,0.0134,67.2
53.0,0.0144,65.2
54.0,0.015,65.4
75.0,0.0171,67.7
48.0,0.0129,66.4
48.0,0.0124,66.9
48.0,0.0104,68.1
66.0,0.0198,65.4
57.0,0.0121,67.7
56.0,0.0116,68.7
56.0,0.0132,68.8
35.0,0.0078,68.4
61.0,0.013000000000000001,71.1
48.0,0.0116,69.0
39.0,0.0094,67.4
58.0,0.0145,70.3
50.0,0.0105,71.1
27.0,0.0084,67.9
33.0,0.0072,68.1
44.0,0.0079,70.6
30.0,0.0078,68.2
55.0,0.0135,68.5
34.0,0.0063,69.4
56.0,0.0096,71.0
24.0,0.0074,68.1
28.0,0.0068,67.9
25.0,0.0056,68.8
52.0,0.0119,68.5
61.0,0.01,71.8
50.0,0.0097,71.3
31.0,0.0074,69.2
58.0,0.0105,70.6
34.0,0.009000000000000001,69.6
25.0,0.0078,66.3
38.0,0.0087,68.3
30.0,0.0059,68.5
24.0,0.0069,66.8
52.0,0.008,71.2
30.0,0.0064,69.9
30.0,0.0061,69.6
63.0,0.0137,69.7
42.0,0.0114,66.7
35.0,0.0092,66.6
55.0,0.0118,69.4
37.0,0.0073,68.7
46.0,0.011000000000000001,68.2
36.0,0.0113,66.9
55.0,0.0134,68.5
52.0,0.0101,70.5
45.0,0.0117,69.2
58.0,0.0145,68.8
68.0,0.0196,66.2
75.0,0.0194,66.7
71.0,0.0187,66.9
87.0,0.0233,67.1
74.0,0.0164,68.7
88.0,0.0239,67.6
77.0,0.0235,64.7
74.0,0.019,66.7
91.0,0.0265,66.3
116.0,0.0299,67.6
109.0,0.0339,63.9
132.0,0.0323,68.7
138.0,0.0376,68.6
171.0,0.0562,63.2
163.0,0.0467,63.5
153.0,0.044000000000000004,64.4
168.0,0.0508,63.0
194.0,0.0612,61.0
153.0,0.0417,67.9
208.0,0.0658,68.2
210.0,0.0577,71.5
281.0,0.0812,71.3
267.0,0.0789,70.2
287.0,0.0804,71.6
374.0,0.1085,70.8
390.0,0.1158,69.8
455.0,0.1725,63.8
370.0,0.1053,67.8
443.0,0.1441,65.7
394.0,0.1233,65.8
432.0,0.1391,60.9
395.0,0.1306,57.8
478.0,0.1621,55.7
394.0,0.1368,54.0
414.0,0.1574,50.9
446.0,0.1586,51.3
444.0,0.15,52.3
315.0,0.1057,52.9
416.0,0.1512,51.6
397.0,0.1237,54.3
321.0,0.1058,54.6
362.0,0.1156,55.4
272.0,0.0839,56.8
353.0,0.1208,54.7
392.0,0.1373,53.1
384.0,0.1338,53.1
372.0,0.1223,53.8
362.0,0.1177,54.4
353.0,0.1132,55.4
309.0,0.1122,52.6
297.0,0.1105,50.6
390.0,0.1237,53.3
379.0,0.1341,53.3
337.0,0.1069,55.3
358.0,0.11900000000000001,55.0
336.0,0.1073,55.7
335.0,0.1005,58.1
327.0,0.0982,59.1
240.0,0.0702,60.1
443.0,0.1531,56.1
431.0,0.1444,55.2
330.0,0.1004,57.2
360.0,0.1139,57.4
384.0,0.1263,56.1
430.0,0.1693,52.0
405.0,0.1169,57.1
312.0,0.095,58.0
249.0,0.0775,58.4
383.0,0.1301,56.4
286.0,0.0925,56.4
384.0,0.17,49.5
365.0,0.1179,52.4
366.0,0.1426,49.5
338.0,0.1145,51.6
292.0,0.0955,53.8
324.0,0.1109,53.0
385.0,0.1281,53.8
313.0,0.098,56.1
265.0,0.0805,58.0
284.0,0.085,58.9
232.0,0.0725,58.4
316.0,0.0943,59.9
281.0,0.0908,58.0
261.0,0.0678,63.6
257.0,0.0819,59.6
179.0,0.0566,58.7
230.0,0.0756,57.2
266.0,0.0792,58.7
260.0,0.0856,56.7
158.0,0.0476,58.4
252.0,0.076,59.2
259.0,0.0777,59.5
163.0,0.0522,58.4
245.0,0.0751,58.5
163.0,0.0492,59.0
274.0,0.086,58.6
239.0,0.0719,59.1
228.0,0.0679,59.8
198.0,0.0627,58.4
232.0,0.0707,58.6
261.0,0.079,59.6
214.0,0.0639,59.8
239.0,0.0663,61.6
188.0,0.0571,60.6
205.0,0.0603,60.9
226.0,0.0691,59.8
228.0,0.0665,60.6
206.0,0.0626,60.4
217.0,0.0685,59.2
221.0,0.0684,58.8
179.0,0.0516,60.3
246.0,0.0758,59.3
281.0,0.0898,57.9
233.0,0.0726,58.5
187.0,0.0566,58.3
207.0,0.0624,58.8
242.0,0.0714,60.0
243.0,0.0692,61.4
213.0,0.064,60.6
241.0,0.0742,59.7
232.0,0.0672,60.9
219.0,0.0656,60.7
223.0,0.0666,60.2
259.0,0.0801,59.2
146.0,0.044000000000000004,59.2
193.0,0.0626,56.9
200.0,0.0565,60.0
189.0,0.0541,61.4
206.0,0.0886,54.3
225.0,0.0648,57.9
224.0,0.0681,58.5
221.0,0.0655,59.9
245.0,0.0632,63.9
187.0,0.0507,65.3
263.0,0.085,61.2
260.0,0.0709,63.4
216.0,0.0594,64.3
230.0,0.0675,62.5
184.0,0.0524,62.4
229.0,0.0657,62.5
210.0,0.057,63.7
230.0,0.064,63.6
254.0,0.0693,64.6
209.0,0.062,62.0
209.0,0.0634,60.3
200.0,0.0608,59.2
243.0,0.075,58.5
241.0,0.0723,59.2
183.0,0.0526,60.3
203.0,0.0606,59.8
233.0,0.0647,61.6
199.0,0.0525,64.3
211.0,0.0593,63.6
234.0,0.0649,64.0
207.0,0.0584,63.5
303.0,0.0841,64.0
219.0,0.0625,63.2
226.0,0.0617,63.8
183.0,0.0512,64.0
249.0,0.0728,62.4
214.0,0.0642,61.1
235.0,0.0654,62.2
249.0,0.0709,61.9
254.0,0.0727,62.4
287.0,0.0802,62.9
220.0,0.0646,61.7
289.0,0.0808,62.6
264.0,0.0819,60.0
209.0,0.0619,59.9
229.0,0.0757,57.1
293.0,0.1181,51.6
256.0,0.0794,54.4
235.0,0.069,57.7
263.0,0.0832,56.8
215.0,0.0614,59.5
183.0,0.0562,58.7
252.0,0.0837,56.8
199.0,0.0589,58.9
267.0,0.08199999999999999,58.8
248.0,0.0842,56.1
248.0,0.0832,55.2
246.0,0.0741,57.0
227.0,0.0676,58.8
218.0,0.063,60.5
245.0,0.0725,60.2
208.0,0.0676,58.0
148.0,0.0421,60.3
185.0,0.0519,61.9
172.0,0.0524,60.9
170.0,0.0505,61.0
170.0,0.0548,58.7
199.0,0.0599,59.2
158.0,0.0454,60.8
177.0,0.0506,62.0
193.0,0.048,67.0
166.0,0.0481,64.3
194.0,0.0519,65.6
169.0,0.0454,65.6
162.0,0.0423,66.2
144.0,0.0415,63.9
138.0,0.0413,61.9
174.0,0.0462,64.0
148.0,0.0392,65.9
125.0,0.0337,66.3
116.0,0.0311,66.5
129.0,0.0658,55.1
125.0,0.0326,60.9
156.0,0.0399,64.6
115.0,0.0292,65.2
135.0,0.0348,66.9
149.0,0.0367,69.7
123.0,0.0392,62.3
89.0,0.0279,60.7
125.0,0.0391,59.3
113.0,0.0329,59.4
122.0,0.039,59.5
102.0,0.027999999999999997,61.4
132.0,0.0371,62.3
106.0,0.0302,62.8
125.0,0.0318,66.3
117.0,0.0317,65.9
131.0,0.0382,63.9
120.0,0.03,67.2
124.0,0.0311,68.3
93.0,0.0278,63.6
106.0,0.0298,63.4
116.0,0.033,62.6
129.0,0.03,69.7
104.0,0.0292,66.3
115.0,0.0274,70.2
127.0,0.0362,65.0
87.0,0.0233,65.3
115.0,0.0311,65.4
100.0,0.0265,66.2
73.0,0.0214,63.0
54.0,0.0147,63.6
83.0,0.0225,64.5
89.0,0.0202,67.3
89.0,0.0234,67.6
77.0,0.0199,67.1
90.0,0.0217,68.8
66.0,0.0192,64.8
90.0,0.0194,69.9
87.0,0.021,70.9
73.0,0.0151,73.0
70.0,0.0187,67.6
46.0,0.0113,68.3
76.0,0.0153,72.3
54.0,0.0142,66.7
59.0,0.0147,67.5
67.0,0.0162,66.9
61.0,0.0169,64.9
65.0,0.0147,67.4
70.0,0.0179,65.8
54.0,0.013999999999999999,65.7
68.0,0.0167,66.7
40.0,0.0103,67.2
63.0,0.0145,68.7
35.0,0.008,68.5
35.0,0.0115,66.5
50.0,0.0102,68.0
44.0,0.0109,67.8
62.0,0.0131,67.9
30.0,0.008,68.0
74.0,0.0165,69.0
50.0,0.0098,68.6
70.0,0.0157,69.6
37.0,0.0078,68.6
39.0,0.011000000000000001,67.8
31.0,0.0089,66.8
31.0,0.0099,65.7
37.0,0.0075,66.8
24.0,0.0064,67.7
36.0,0.0078,67.9
51.0,0.011000000000000001,68.7
52.0,0.0119,68.5
37.0,0.0085,68.4
31.0,0.008,67.1
55.0,0.0099,70.4
48.0,0.0107,68.8
29.0,0.006,68.1
37.0,0.0103,66.4
34.0,0.0073,67.4
54.0,0.0097,70.1
51.0,0.0105,70.8
44.0,0.0109,70.6
39.0,0.0111,68.1
48.0,0.0157,65.2
37.0,0.0104,64.9
54.0,0.0155,65.4
67.0,0.0133,68.9
59.0,0.0136,69.0
52.0,0.0143,66.5
61.0,0.0129,67.5
62.0,0.0126,70.0
46.0,0.0098,69.6
76.0,0.0172,72.1
64.0,0.0142,72.0
69.0,0.015,72.2
64.0,0.0208,65.0
56.0,0.0138,67.6
74.0,0.0206,66.6
60.0,0.0161,66.8
86.0,0.025,64.1
86.0,0.0216,66.3
55.0,0.0159,66.9
103.0,0.0292,65.4
76.0,0.0198,66.5
90.0,0.025,65.6
124.0,0.0341,65.7
130.0,0.0338,65.8
137.0,0.0337,67.4
147.0,0.0377,67.2
141.0,0.039,65.0
156.0,0.046,63.1
157.0,0.0422,64.1
150.0,0.0371,66.3
113.0,0.0284,67.6
105.0,0.0318,63.3
135.0,0.0332,67.4
137.0,0.0406,63.3
120.0,0.0305,65.4
158.0,0.0423,65.0
120.0,0.0359,62.5
187.0,0.0471,65.7
161.0,0.0464,63.2
203.0,0.0508,66.0
169.0,0.0445,66.0
171.0,0.0516,62.2
156.0,0.0446,61.8
169.0,0.0429,66.2
160.0,0.0377,69.5
143.0,0.0385,67.6
140.0,0.0401,65.1
167.0,0.0486,63.0
152.0,0.043,62.5
154.0,0.0434,62.8
189.0,0.0511,63.9
197.0,0.051,65.7
169.0,0.0453,65.8
173.0,0.0484,64.6
186.0,0.0508,64.7
167.0,0.0458,62.9
209.0,0.0567,63.4
157.0,0.0421,62.7
179.0,0.0474,63.3
176.0,0.0452,64.6
186.0,0.0486,64.5
188.0,0.0498,64.4
184.0,0.0522,62.0
217.0,0.0585,62.7
168.0,0.0463,62.3
244.0,0.0664,62.8
237.0,0.0612,64.0
218.0,0.0541,65.5
198.0,0.0491,66.5
222.0,0.0563,66.8
181.0,0.0505,63.7
187.0,0.0489,64.1
185.0,0.0474,64.7
216.0,0.0588,63.9
247.0,0.0634,64.6
239.0,0.0635,63.8
270.0,0.0736,62.8
226.0,0.0622,62.3
205.0,0.0547,62.7
246.0,0.0655,63.4
223.0,0.0619,62.0
236.0,0.0608,63.1
208.0,0.0564,62.7
259.0,0.0712,61.8
223.0,0.0633,60.8
211.0,0.0604,60.2
271.0,0.0727,60.8
254.0,0.0681,61.7
233.0,0.0585,63.9
256.0,0.0716,62.1
220.0,0.0583,62.5
226.0,0.0615,62.9
227.0,0.0631,61.5
241.0,0.0651,61.3
247.0,0.0666,61.9
257.0,0.0659,63.4
263.0,0.0724,62.2
288.0,0.0749,63.4
241.0,0.0649,62.9
261.0,0.0682,63.5
238.0,0.0638,62.9
216.0,0.0551,64.3
286.0,0.0743,64.7
258.0,0.0704,62.5
195.0,0.0534,62.3
276.0,0.0715,63.3
243.0,0.0656,62.5
288.0,0.0765,63.1
209.0,0.0592,61.3
265.0,0.077,59.6
251.0,0.0649,62.5
237.0,0.0625,63.3
235.0,0.065,61.8
222.0,0.0588,62.8
306.0,0.0775,64.6
203.0,0.0532,64.3
206.0,0.0555,63.7
255.0,0.0696,62.6
212.0,0.0579,62.7
228.0,0.0597,63.4
228.0,0.0592,63.9
235.0,0.0586,65.2
272.0,0.0717,64.8
189.0,0.0511,63.5
204.0,0.054000000000000006,63.7
284.0,0.0773,62.7
211.0,0.0556,63.6
216.0,0.055,64.7
185.0,0.0492,63.7
225.0,0.0581,64.4
256.0,0.0708,63.2
300.0,0.0794,63.6
284.0,0.0755,63.6
284.0,0.0764,62.8
263.0,0.0722,62.1
213.0,0.0554,63.1
308.0,0.0828,63.4
270.0,0.0696,64.2
185.0,0.0488,63.5
171.0,0.0454,64.0
187.0,0.0503,63.1
160.0,0.0415,64.1
227.0,0.064,61.8
270.0,0.0724,62.0
280.0,0.07200000000000001,63.7
296.0,0.0826,62.4
238.0,0.0635,62.5
261.0,0.0716,61.9
277.0,0.0786,61.0
221.0,0.0564,63.2
250.0,0.0679,62.6
253.0,0.0689,62.7
265.0,0.0743,61.1
248.0,0.0706,60.1
285.0,0.0839,59.2
220.0,0.0624,59.0
262.0,0.0724,60.5
246.0,0.0668,61.6
287.0,0.078,61.5
267.0,0.0725,61.9
284.0,0.0816,60.9
239.0,0.0666,60.8
282.0,0.0752,61.9
221.0,0.0564,63.9
240.0,0.0671,63.0
194.0,0.0528,62.8
260.0,0.0662,64.8
217.0,0.06,63.8
243.0,0.0676,62.2
277.0,0.0817,60.6
279.0,0.0748,62.2
283.0,0.0787,61.2
242.0,0.0666,61.6
245.0,0.0685,60.8
244.0,0.0683,61.4
286.0,0.0855,59.0
194.0,0.0507,62.1
247.0,0.0701,60.9
252.0,0.0697,62.1
238.0,0.0651,61.5
243.0,0.0693,60.8
261.0,0.0755,60.1
227.0,0.0619,61.1
215.0,0.0618,60.3
236.0,0.0598,63.2
255.0,0.0705,62.7
214.0,0.0587,62.2
234.0,0.066,62.1
199.0,0.0541,62.5
191.0,0.0529,62.6
222.0,0.057,64.5
174.0,0.0462,63.7
127.0,0.0317,65.4
125.0,0.0324,65.0
218.0,0.0536,66.9
185.0,0.0537,63.5
214.0,0.0562,64.7
209.0,0.0545,64.5
189.0,0.0493,64.9
175.0,0.0465,63.6
209.0,0.0524,65.3
140.0,0.0368,64.5
175.0,0.0486,63.3
158.0,0.0396,64.8
201.0,0.0552,63.7
162.0,0.0452,61.8
219.0,0.0575,63.0
157.0,0.0414,63.4
190.0,0.0474,65.6
162.0,0.0393,67.2
143.0,0.0401,64.4
208.0,0.0579,64.1
138.0,0.0351,66.5
157.0,0.07400000000000001,59.0
163.0,0.0426,63.0
164.0,0.044000000000000004,64.4
182.0,0.052000000000000005,63.2
131.0,0.0342,65.0
185.0,0.049,66.2
186.0,0.0455,68.6
164.0,0.0456,65.6
164.0,0.0407,68.0
124.0,0.0343,66.5
142.0,0.0407,63.6
154.0,0.0415,64.1
135.0,0.0357,64.8
155.0,0.0376,67.3
137.0,0.0352,66.8
171.0,0.0424,68.2
140.0,0.0359,67.7
129.0,0.0326,67.8
116.0,0.0305,66.5
135.0,0.0342,67.5
104.0,0.0272,66.7
122.0,0.0334,65.4
111.0,0.0282,64.4
113.0,0.0286,65.2
81.0,0.0222,63.7
91.0,0.0218,65.5
110.0,0.0242,69.0
103.0,0.0228,70.4
75.0,0.0175,69.2
67.0,0.0163,67.6
66.0,0.018000000000000002,64.5
93.0,0.022000000000000002,66.1
83.0,0.02,66.9
75.0,0.0204,63.6
73.0,0.0185,67.6
68.0,0.0156,67.8
72.0,0.0174,66.7
80.0,0.0193,66.1
99.0,0.024,65.7
94.0,0.0199,67.9
73.0,0.0169,67.5
71.0,0.018000000000000002,64.8
48.0,0.0107,66.3
84.0,0.0176,70.2
49.0,0.0113,69.0
80.0,0.0169,69.8
53.0,0.0116,68.5
58.0,0.0134,67.3
55.0,0.0123,67.0
27.0,0.0064,67.4
57.0,0.0123,67.7
60.0,0.0142,67.7
41.0,0.0088,67.9
64.0,0.0114,69.8
60.0,0.0109,70.5
49.0,0.0097,70.0
41.0,0.0084,69.0
47.0,0.01,69.0
38.0,0.0075,69.6
36.0,0.0083,67.7
36.0,0.0092,67.7
53.0,0.0108,68.0
33.0,0.0083,68.0
37.0,0.0077,67.0
19.0,0.0049,68.1
83.0,0.0143,72.7
39.0,0.0074,70.4
60.0,0.0123,70.2
55.0,0.0092,71.2
46.0,0.0106,69.5
80.0,0.0138,72.3
39.0,0.0066,70.8
32.0,0.0088,68.2
42.0,0.0092,69.7
35.0,0.0083,67.4
41.0,0.0077,68.6
34.0,0.0074,68.1
41.0,0.0081,68.0
43.0,0.0093,67.9
54.0,0.0107,68.7
86.0,0.0145,71.9
65.0,0.0135,69.3
56.0,0.012,69.1
74.0,0.0154,69.4
48.0,0.0106,68.3
44.0,0.0098,68.0
58.0,0.0129,67.7
52.0,0.0106,68.2
43.0,0.0108,67.6
63.0,0.0147,66.2
72.0,0.0154,66.8
84.0,0.019,65.6
56.0,0.0149,64.9
40.0,0.01,65.4
54.0,0.0121,66.2
58.0,0.0112,68.9
82.0,0.0199,66.0
79.0,0.0222,63.7
107.0,0.0229,67.2
91.0,0.0208,66.9
102.0,0.0229,66.9
73.0,0.0166,65.7
108.0,0.0242,66.6
100.0,0.025,64.4
93.0,0.0264,62.9
101.0,0.0198,67.9
77.0,0.0189,66.4
104.0,0.024,66.5
73.0,0.0172,66.5
97.0,0.023,66.4
91.0,0.0222,65.3
81.0,0.02,65.7
112.0,0.0287,64.4
123.0,0.0312,63.7
101.0,0.025,63.5
136.0,0.0318,65.0
131.0,0.0305,65.7
124.0,0.0295,66.0
90.0,0.0236,65.5
107.0,0.0247,66.7
98.0,0.0236,67.0
90.0,0.0217,66.3
109.0,0.0265,66.3
101.0,0.0243,67.5
108.0,0.0269,66.5
110.0,0.0284,64.6
113.0,0.0303,62.8
110.0,0.0297,62.3
114.0,0.0283,64.1
129.0,0.0321,65.2
115.0,0.0289,65.0
153.0,0.0348,68.3
99.0,0.0243,66.7
143.0,0.0356,65.8
126.0,0.0311,66.1
130.0,0.0363,62.9
121.0,0.0295,65.0
169.0,0.0436,64.1
150.0,0.0354,66.5
151.0,0.0344,68.6
177.0,0.0447,66.4
147.0,0.0377,65.6
122.0,0.0306,65.6
122.0,0.0305,65.9
122.0,0.0311,65.6
167.0,0.0395,67.7
148.0,0.0363,67.4
198.0,0.0475,68.3
140.0,0.0364,65.8
188.0,0.049,64.8
186.0,0.048,64.2
203.0,0.0512,64.7
178.0,0.0445,65.4
131.0,0.0331,65.6
168.0,0.0418,63.8
141.0,0.0388,61.2
170.0,0.0425,61.9
191.0,0.0503,60.5
174.0,0.0441,61.1
174.0,0.0421,62.1
215.0,0.0583,60.0
224.0,0.055999999999999994,62.3
185.0,0.0475,61.4
231.0,0.0581,61.6
224.0,0.0572,61.2
194.0,0.0464,61.9
183.0,0.0473,61.4
179.0,0.0466,61.7
150.0,0.0351,63.2
216.0,0.0548,62.2
186.0,0.0485,60.8
230.0,0.0581,60.8
226.0,0.0598,59.8
146.0,0.0377,60.7
185.0,0.0479,60.4
218.0,0.0555,61.2
227.0,0.0604,60.5
218.0,0.0585,59.0
200.0,0.0513,59.4
241.0,0.0628,60.2
234.0,0.0594,60.4
138.0,0.0354,61.1
238.0,0.0596,61.9
203.0,0.0499,62.2
233.0,0.0565,62.8
209.0,0.055,61.7
216.0,0.0523,62.2
195.0,0.0513,61.3
215.0,0.055999999999999994,60.8
278.0,0.07200000000000001,59.7
198.0,0.0496,60.9
196.0,0.051,61.6
232.0,0.0589,61.0
196.0,0.0508,61.1
217.0,0.0562,60.7
134.0,0.0357,60.4
241.0,0.0651,59.4
222.0,0.0605,58.4
196.0,0.0518,59.4
225.0,0.0571,59.3
215.0,0.053,61.1
225.0,0.0584,61.2
234.0,0.0617,60.2
203.0,0.0529,60.0
216.0,0.0542,61.1
208.0,0.0552,60.3
218.0,0.0579,60.1
252.0,0.0685,58.7
242.0,0.0611,59.2
286.0,0.0751,59.7
280.0,0.0692,61.7
246.0,0.0608,61.9
235.0,0.0611,61.3
222.0,0.0584,60.2
224.0,0.0594,60.1
229.0,0.0581,61.2
226.0,0.0591,60.3
234.0,0.0597,60.0
291.0,0.0727,61.0
227.0,0.0552,62.7
233.0,0.0592,62.1
255.0,0.0661,61.4
252.0,0.0671,60.2
229.0,0.0587,60.6
255.0,0.0681,60.1
243.0,0.0646,59.7
236.0,0.0626,59.5
213.0,0.0549,60.9
233.0,0.0599,59.8
269.0,0.076,58.1
257.0,0.0715,57.4
273.0,0.0719,58.7
246.0,0.0624,60.6
253.0,0.0643,60.6
269.0,0.0691,61.0
194.0,0.0509,60.6
195.0,0.0506,59.2
196.0,0.0802,55.6
246.0,0.0662,56.7
239.0,0.0659,57.2
296.0,0.0824,57.2
226.0,0.0585,59.8
235.0,0.0674,57.1
279.0,0.0769,57.1
272.0,0.0731,58.0
211.0,0.0537,59.6
224.0,0.0593,59.2
234.0,0.0654,58.4
241.0,0.066,58.2
264.0,0.0718,58.3
253.0,0.0688,58.4
232.0,0.0634,58.1
210.0,0.0909,51.8
200.0,0.0521,56.1
226.0,0.064,56.0
175.0,0.0457,57.8
192.0,0.051,57.9
226.0,0.0621,58.7
216.0,0.0621,56.9
205.0,0.0574,56.4
232.0,0.0595,58.2
200.0,0.0514,58.8
190.0,0.0527,58.6
208.0,0.0552,59.2
204.0,0.0571,57.5
172.0,0.0419,60.0
230.0,0.0595,61.1
214.0,0.0538,61.3
194.0,0.0476,62.3
208.0,0.0522,61.5
170.0,0.0445,61.3
170.0,0.0458,59.7
173.0,0.0437,59.8
199.0,0.0492,60.8
152.0,0.0392,60.8
187.0,0.0457,61.7
191.0,0.0508,61.1
160.0,0.0446,58.4
170.0,0.0444,59.5
163.0,0.0406,60.5
161.0,0.0439,58.4
172.0,0.046,58.5
163.0,0.045,57.8
155.0,0.0394,59.5
154.0,0.0388,60.1
150.0,0.0386,60.1
154.0,0.0386,64.4
184.0,0.0455,66.4
135.0,0.0349,67.1
155.0,0.0404,65.4
142.0,0.0384,64.6
131.0,0.0344,65.2
128.0,0.0625,52.3
118.0,0.0326,58.8
119.0,0.028999999999999998,64.7
99.0,0.0265,64.3
112.0,0.0309,64.3
88.0,0.0233,64.0
118.0,0.0312,63.9
123.0,0.0287,66.7
83.0,0.0216,66.1
91.0,0.0242,64.1
129.0,0.0307,68.0
94.0,0.0248,63.9
104.0,0.0266,64.5
50.0,0.0118,66.5
90.0,0.023,66.2
82.0,0.0194,66.5
66.0,0.0163,67.3
91.0,0.0221,69.3
83.0,0.0191,69.2
47.0,0.0123,67.3
64.0,0.0157,67.8
55.0,0.0142,66.8
66.0,0.0186,65.2
50.0,0.0136,64.7
62.0,0.0162,64.5
51.0,0.0134,65.0
67.0,0.0155,66.8
75.0,0.0186,66.7
66.0,0.0146,69.2
55.0,0.0133,67.6
40.0,0.0097,68.3
64.0,0.0161,68.8
51.0,0.0122,69.4
59.0,0.0146,69.3
41.0,0.0114,69.2
46.0,0.0116,68.3
52.0,0.016,64.4
43.0,0.0085,69.6
32.0,0.0071,68.2
31.0,0.0078,68.1
27.0,0.0066,67.0
58.0,0.0103,72.2
28.0,0.0072,69.3
21.0,0.0058,69.1
17.0,0.0034,68.3
19.0,0.0044,68.1
28.0,0.0056,68.0
61.0,0.0444,47.1
37.0,0.0102,56.8
50.0,0.0093,63.7
32.0,0.0068,65.5
42.0,0.008,66.8
30.0,0.0078,66.7
32.0,0.0055,68.5
45.0,0.0095,68.7
68.0,0.0115,73.1
55.0,0.01,71.6
40.0,0.0113,66.6
46.0,0.0086,69.7
41.0,0.0093,68.5
35.0,0.0088,66.9
44.0,0.0111,66.8
19.0,0.0055,65.9
34.0,0.0081,67.5
27.0,0.0078,66.6
40.0,0.0127,65.5
63.0,0.016,65.9
47.0,0.0097,67.4
59.0,0.0147,66.6
43.0,0.0123,64.9
72.0,0.0189,63.1
42.0,0.0146,61.6
83.0,0.0234,62.5
58.0,0.0184,59.8
55.0,0.015,62.9
78.0,0.0244,58.0
84.0,0.0218,59.9
63.0,0.0162,60.7
105.0,0.0341,55.8
111.0,0.0278,59.4
80.0,0.0246,55.8
121.0,0.0353,55.3
122.0,0.0398,52.3
126.0,0.0365,53.0
124.0,0.0346,55.0
167.0,0.0536,51.5
191.0,0.0565,51.6
209.0,0.064,50.8
145.0,0.0444,50.9
199.0,0.067,48.2
185.0,0.0533,51.4
181.0,0.0571,50.0
213.0,0.0685,49.1
238.0,0.0742,49.0
265.0,0.0882,48.1
274.0,0.0935,46.9
407.0,0.152,44.6
362.0,0.1314,44.1
385.0,0.1345,43.8
394.0,0.1426,43.7
410.0,0.1479,43.6
399.0,0.1441,43.3
418.0,0.1501,43.5
444.0,0.1567,43.8
421.0,0.1739,41.4
449.0,0.1895,39.6
408.0,0.1607,39.9
432.0,0.1757,39.6
398.0,0.158,39.8
428.0,0.1804,38.6
411.0,0.1698,38.6
384.0,0.2003,34.3
447.0,0.1812,36.7
389.0,0.1581,37.9
396.0,0.1582,38.7
404.0,0.1644,38.6
416.0,0.2173,34.7
335.0,0.2634,27.4
326.0,0.2689,23.9
311.0,0.2673,21.1
316.0,0.2892,19.1
339.0,0.2419,20.7
311.0,0.2013,22.6
336.0,0.1703,27.6
388.0,0.1828,30.9
367.0,0.1854,32.0
395.0,0.1795,33.3
376.0,0.1717,34.2
404.0,0.1967,33.8
403.0,0.1829,34.5
400.0,0.1618,36.8
376.0,0.1586,37.5
328.0,0.1586,35.9
355.0,0.1518,36.5
426.0,0.1797,37.0
331.0,0.14,37.1
401.0,0.1647,38.0
403.0,0.1608,39.0
410.0,0.1763,38.6
391.0,0.1822,37.0
380.0,0.1656,37.5
359.0,0.14300000000000002,39.3
396.0,0.1581,40.5
420.0,0.1629,41.3
400.0,0.1609,41.0
442.0,0.1732,41.4
360.0,0.1425,41.3
354.0,0.1427,40.9
371.0,0.158,40.0
380.0,0.1525,40.5
424.0,0.1678,40.6
392.0,0.1697,39.2
320.0,0.1308,40.3
382.0,0.1605,39.6
347.0,0.1363,40.7
382.0,0.1493,41.4
404.0,0.1564,41.7
335.0,0.1254,42.4
